Author,Study_ID,Effect_Size_ID,Study_Country,Study_Region,Biome,Study_System,Verts_Inverts_Plants,Verts_Inverts_Plants_Without_Pests,Functional_Groups,Orders,Taxa_Category_2,Biodiversity_Category,Heterogeneity_Measure,Heterogeneity_Mesure_Fine,Heterogeneity_Type,Heterogeneity,Heterogeneity_Type_L_C,Pearson_Correlation,Sample_Size,Scale,Scale_Cat
Baños-Picón (2011),p32,sub1301,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.4444349,17,100_m_R,A_LocalScale
Baños-Picón (2011),p32,sub1302,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1435302,17,100_m_R,A_LocalScale
Baños-Picón (2011),p32,sub1303,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.313579,17,250_m_R,A_LocalScale
Baños-Picón (2011),p32,sub1304,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2652854,17,250_m_R,A_LocalScale
Baños-Picón (2011),p32,sub1305,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.06831296,17,250_m_R,A_LocalScale
Baños-Picón (2011),p32,sub1306,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.169698,17,500_m_R,LandscapeScale_1
Baños-Picón (2011),p32,sub1307,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1334457,17,500_m_R,LandscapeScale_1
Baños-Picón (2011),p32,sub1308,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2697558,17,500_m_R,LandscapeScale_1
Baños-Picón (2011),p32,sub1309,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.009788589,17,1000_m_R,LandscapeScale_2
Baños-Picón (2011),p32,sub1310,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.04447077,17,1000_m_R,LandscapeScale_2
Baños-Picón (2011),p32,sub1311,Spain,La Rioja-Navarra,Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoids_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2690639,17,1000_m_R,LandscapeScale_2
Holzschuh et al. (2010),p54,sub1312,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.0454712,92,100_m_R,A_LocalScale
Holzschuh et al. (2010),p54,sub1313,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.04382509,92,100_m_R,A_LocalScale
Holzschuh et al. (2010),p54,sub1314,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1187931,92,100_m_R,A_LocalScale
Holzschuh et al. (2010),p54,sub1315,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.12283,92,250_m_R,A_LocalScale
Holzschuh et al. (2010),p54,sub1316,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1214811,92,250_m_R,A_LocalScale
Holzschuh et al. (2010),p54,sub1317,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.05592528,92,250_m_R,A_LocalScale
Holzschuh et al. (2010),p54,sub1318,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1471488,92,500_m_R,LandscapeScale_1
Holzschuh et al. (2010),p54,sub1319,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1505425,92,500_m_R,LandscapeScale_1
Holzschuh et al. (2010),p54,sub1320,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.06129918,92,500_m_R,LandscapeScale_1
Holzschuh et al. (2010),p54,sub1321,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1997421,92,1000_m_R,LandscapeScale_2
Holzschuh et al. (2010),p54,sub1322,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2050368,92,1000_m_R,LandscapeScale_2
Holzschuh et al. (2010),p54,sub1323,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1283134,92,1000_m_R,LandscapeScale_2
Holzschuh et al. (2010),p54,sub1324,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2096074,92,2000_m_R,LandscapeScale_2
Holzschuh et al. (2010),p54,sub1325,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2093373,92,2000_m_R,LandscapeScale_2
Holzschuh et al. (2010),p54,sub1326,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1453579,92,2000_m_R,LandscapeScale_2
Holzschuh et al. (2010),p54,sub1327,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2302125,92,3000_m_R,LandscapeScale_2
Holzschuh et al. (2010),p54,sub1328,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2276817,92,3000_m_R,LandscapeScale_2
Holzschuh et al. (2010),p54,sub1329,Germany,"Go¨ttin-gen, Lower‐Saxony (51°32′00″ N 009°56′00″ E)",Temperate,Wheat,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1371003,92,3000_m_R,LandscapeScale_2
Inclán et al. (2016),p55,sub1330,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1239623,90,100_m_R,A_LocalScale
Inclán et al. (2016),p55,sub1331,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.156388,90,100_m_R,A_LocalScale
Inclán et al. (2016),p55,sub1332,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.09225373,90,100_m_R,A_LocalScale
Inclán et al. (2016),p55,sub1333,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.008839267,90,250_m_R,A_LocalScale
Inclán et al. (2016),p55,sub1334,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.02218422,90,250_m_R,A_LocalScale
Inclán et al. (2016),p55,sub1335,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.03397707,90,250_m_R,A_LocalScale
Inclán et al. (2016),p55,sub1336,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.01510406,90,500_m_R,LandscapeScale_1
Inclán et al. (2016),p55,sub1337,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.0205843,90,500_m_R,LandscapeScale_1
Inclán et al. (2016),p55,sub1338,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.01592614,90,500_m_R,LandscapeScale_1
Inclán et al. (2016),p55,sub1339,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.05498501,90,1000_m_R,LandscapeScale_2
Inclán et al. (2016),p55,sub1340,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.09403405,90,1000_m_R,LandscapeScale_2
Inclán et al. (2016),p55,sub1341,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.04607846,90,1000_m_R,LandscapeScale_2
Inclán et al. (2016),p55,sub1342,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.05981616,90,2000_m_R,LandscapeScale_2
Inclán et al. (2016),p55,sub1343,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.09892314,90,2000_m_R,LandscapeScale_2
Inclán et al. (2016),p55,sub1344,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.05746061,90,2000_m_R,LandscapeScale_2
Inclán et al. (2016),p55,sub1345,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.06450335,90,3000_m_R,LandscapeScale_2
Inclán et al. (2016),p55,sub1346,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1013781,90,3000_m_R,LandscapeScale_2
Inclán et al. (2016),p55,sub1347,Italy,"The Venetian-Friulian Plain in north-eastern Italy (latitude 45◦46 3 N, longitude 12◦28 4 E)",Temperate,"Maize, wheat and soybean",Invertebrates,Invertebrates,Pollinators,Diptera,Tachinid_flies,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.05722425,90,3000_m_R,LandscapeScale_2
Janković et al. (2017),p56,sub1348,Serbia,Central Serbia,Temperate,"Wheat, alfalfa",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2575341,26,100_m_R,A_LocalScale
Janković et al. (2017),p56,sub1349,Serbia,Central Serbia,Temperate,"Wheat, alfalfa",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.01683479,26,250_m_R,A_LocalScale
Janković et al. (2017),p56,sub1350,Serbia,Central Serbia,Temperate,"Wheat, alfalfa",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.08476669,26,500_m_R,LandscapeScale_1
Sutter et al. (2018),p63,sub1351,Switzerland,Zurich,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoid_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1164216,72,100_m_R,A_LocalScale
Sutter et al. (2018),p63,sub1352,Switzerland,Zurich,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoid_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1903063,72,250_m_R,A_LocalScale
Sutter et al. (2018),p63,sub1353,Switzerland,Zurich,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoid_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.3213499,72,500_m_R,LandscapeScale_1
Sutter et al. (2018),p63,sub1354,Switzerland,Zurich,Temperate,Oilseed rape,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Parasitoid_wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.2518294,72,1000_m_R,LandscapeScale_2
Herm01,p71,sub1355,Switzerland,North-eastern Switzerland (cantons of Thurgau and St. Gallen),Temperate,Apple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1811467,27,100_m_R,A_LocalScale
Herm01,p71,sub1356,Switzerland,North-eastern Switzerland (cantons of Thurgau and St. Gallen),Temperate,Apple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.02769253,27,100_m_R,A_LocalScale
Herm01,p71,sub1357,Switzerland,North-eastern Switzerland (cantons of Thurgau and St. Gallen),Temperate,Apple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1719849,27,100_m_R,A_LocalScale
Herm01,p71,sub1358,Switzerland,North-eastern Switzerland (cantons of Thurgau and St. Gallen),Temperate,Apple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1857069,27,250_m_R,A_LocalScale
Herm01,p71,sub1359,Switzerland,North-eastern Switzerland (cantons of Thurgau and St. Gallen),Temperate,Apple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.2920705,27,250_m_R,A_LocalScale
Herm01,p71,sub1360,Switzerland,North-eastern Switzerland (cantons of Thurgau and St. Gallen),Temperate,Apple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.2302128,27,250_m_R,A_LocalScale
Herm01,p71,sub1361,Switzerland,North-eastern Switzerland (cantons of Thurgau and St. Gallen),Temperate,Apple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1633173,27,500_m_R,LandscapeScale_1
Herm01,p71,sub1362,Switzerland,North-eastern Switzerland (cantons of Thurgau and St. Gallen),Temperate,Apple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.2183897,27,500_m_R,LandscapeScale_1
Herm01,p71,sub1363,Switzerland,North-eastern Switzerland (cantons of Thurgau and St. Gallen),Temperate,Apple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Wasps,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.09334712,27,500_m_R,LandscapeScale_1
Martin et al. (2016),p122,sub1364,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.151612903,35,100m,A_LocalScale
Martin et al. (2016),p122,sub1365,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.17311828,35,200m,A_LocalScale
Martin et al. (2016),p122,sub1366,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.17311828,35,300m,A_LocalScale
Martin et al. (2016),p122,sub1367,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.167741935,35,400m,A_LocalScale
Martin et al. (2016),p122,sub1368,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.156989247,35,500m,LandscapeScale_1
Martin et al. (2016),p122,sub1369,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.151612903,35,600m,LandscapeScale_1
Martin et al. (2016),p122,sub1370,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.151612903,35,700m,LandscapeScale_1
Martin et al. (2016),p122,sub1371,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.183870968,35,800m,LandscapeScale_1
Martin et al. (2016),p122,sub1372,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.194623656,35,900m,LandscapeScale_1
Martin et al. (2016),p122,sub1373,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.194623656,35,1000m,LandscapeScale_2
Martin et al. (2016),p122,sub1374,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.137837838,35,100m,A_LocalScale
Martin et al. (2016),p122,sub1375,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.159459459,35,200m,A_LocalScale
Martin et al. (2016),p122,sub1376,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.159459459,35,300m,A_LocalScale
Martin et al. (2016),p122,sub1377,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.17027027,35,400m,A_LocalScale
Martin et al. (2016),p122,sub1378,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.191891892,35,500m,LandscapeScale_1
Martin et al. (2016),p122,sub1379,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Pollinators,Diptera,Hoverflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.218918919,35,600m,LandscapeScale_1
